time,open,high,low,close,Volume
2025-06-04T12:54:00Z,104994.6,105022.6,104990.6,105001.3,4.367
2025-06-04T12:57:00Z,105001.3,105010.4,104987.9,104991.4,0.775
2025-06-04T13:00:00Z,104991.3,104991.3,104930.4,104932.4,1.345
2025-06-04T13:03:00Z,104932.4,104942.6,104912,104935.5,1.742
2025-06-04T13:06:00Z,104942,104968.9,104887.7,104887.7,1.089
2025-06-04T13:09:00Z,104887.8,104912,104850,104885,0.92
2025-06-04T13:12:00Z,104885,104890.4,104862,104864,0.677
2025-06-04T13:15:00Z,104864,104926,104843.3,104902.4,3.985
2025-06-04T13:18:00Z,104902.5,105060.5,104885,105060.5,3.441
2025-06-04T13:21:00Z,105060.5,105123,105060.5,105082.7,2.786
2025-06-04T13:24:00Z,105074,105084.7,105027,105027,0.699
2025-06-04T13:27:00Z,105027,105027.1,104925,104925,2.469
2025-06-04T13:30:00Z,104923.2,104990.6,104887.2,104990.6,1.55
2025-06-04T13:33:00Z,104994.9,105120.6,104994.9,105114.2,2.625
2025-06-04T13:36:00Z,105114.2,105165.9,105078.6,105165.9,2.793
2025-06-04T13:39:00Z,105165.9,105180,105119.5,105150.4,2.997
2025-06-04T13:42:00Z,105150.5,105226.7,104941.1,104945,5.07
2025-06-04T13:45:00Z,104945.1,105132.4,104945.1,105061.6,3.389
2025-06-04T13:48:00Z,105061.2,105117.2,104989.2,104990.6,4.408
2025-06-04T13:51:00Z,104990.6,104990.7,104718.1,104796.3,13.014
2025-06-04T13:54:00Z,104793.1,104793.1,104667.3,104695.3,5.476
2025-06-04T13:57:00Z,104695.3,104750,104664,104685.5,4.925
2025-06-04T14:00:00Z,104685.4,104685.4,104375.5,104612.9,24.832
2025-06-04T14:03:00Z,104612.8,104612.8,104300.7,104318.7,7.308
2025-06-04T14:06:00Z,104300,104300.1,104129.7,104227.7,17.849
2025-06-04T14:09:00Z,104227.9,104423.1,104209.1,104362.3,24.432
2025-06-04T14:12:00Z,104362.3,104447.2,104355.9,104444.2,5.773
2025-06-04T14:15:00Z,104444.2,104626.4,104399.9,104626.2,10.166
2025-06-04T14:18:00Z,104626.2,104626.3,104512.4,104515.6,5.533
2025-06-04T14:21:00Z,104515.6,104632.7,104504.3,104629.1,1.826
2025-06-04T14:24:00Z,104629,104636.1,104565.6,104611.2,1.502
2025-06-04T14:27:00Z,104607.6,104631.7,104564.2,104596,0.884
2025-06-04T14:30:00Z,104600,104684,104600,104651.3,1.463
2025-06-04T14:33:00Z,104651.3,104736.4,104584.4,104600.1,3.037
2025-06-04T14:36:00Z,104600,104611.3,104544.6,104544.7,4.094
2025-06-04T14:39:00Z,104544.7,104691.9,104544.7,104672,2.2
2025-06-04T14:42:00Z,104672,104688.6,104647.9,104688.4,0.715
2025-06-04T14:45:00Z,104688.4,104753.8,104615.2,104746.7,4.826
2025-06-04T14:48:00Z,104746.7,104845.9,104679.1,104717.4,2.388
2025-06-04T14:51:00Z,104717.3,104789.2,104717.3,104789.2,3.278
2025-06-04T14:54:00Z,104789.2,104879.1,104789.1,104879.1,2.901
2025-06-04T14:57:00Z,104879,104985.4,104870.1,104979.1,3.619
2025-06-04T15:00:00Z,104979.2,104979.2,104911,104940.7,4.905
2025-06-04T15:03:00Z,104940.8,104948.3,104870.1,104948.3,1.312
2025-06-04T15:06:00Z,104948.3,105123.7,104948.3,104982,4.359
2025-06-04T15:09:00Z,104982,105074.7,104979.9,105054.8,1.214
2025-06-04T15:12:00Z,105054.8,105075.8,105042.6,105046.4,0.824
2025-06-04T15:15:00Z,105046.3,105300,105046.3,105220.2,10.526
2025-06-04T15:18:00Z,105220.2,105291.5,105194,105209.7,6.55
2025-06-04T15:21:00Z,105209.7,105360.9,105202.7,105337.9,2.67
2025-06-04T15:24:00Z,105337.8,105376.9,105328,105348.8,2.905
2025-06-04T15:27:00Z,105348.9,105428.4,105348.9,105359.8,4.997
2025-06-04T15:30:00Z,105359.8,105396.7,105283.3,105360.9,2.708
2025-06-04T15:33:00Z,105360.8,105486.4,105360.8,105386.5,5.97
2025-06-04T15:36:00Z,105382.5,105481.7,105382.5,105462.1,1.497
2025-06-04T15:39:00Z,105462,105487.1,105404.1,105478.6,1.755
2025-06-04T15:42:00Z,105480.9,105492,105377.5,105378.8,3.186
2025-06-04T15:45:00Z,105378.9,105449.7,105378.9,105394.5,1.05
2025-06-04T15:48:00Z,105394.2,105394.2,105302.5,105352.3,1.078
2025-06-04T15:51:00Z,105352.2,105426.6,105332.3,105424.4,0.613
2025-06-04T15:54:00Z,105400.5,105407.3,105362.8,105383.2,0.822
2025-06-04T15:57:00Z,105383.1,105383.1,105205.1,105237.9,11.841
2025-06-04T16:00:00Z,105238,105299.9,105237.2,105285.7,2.679
2025-06-04T16:03:00Z,105285.8,105321.4,105281.2,105320.2,1.415
2025-06-04T16:06:00Z,105320.3,105320.3,105222.9,105222.9,1.597
2025-06-04T16:09:00Z,105229,105300.1,105228.9,105274.9,0.885
2025-06-04T16:12:00Z,105274.9,105291.5,105203.2,105203.3,0.911
2025-06-04T16:15:00Z,105202.4,105240,105139.4,105145.1,3.986
2025-06-04T16:18:00Z,105163.9,105303.6,105137.1,105303.6,0.67
2025-06-04T16:21:00Z,105303.6,105315.4,105216.1,105216.1,3.677
2025-06-04T16:24:00Z,105216.1,105216.1,105105.1,105131.8,10.033
2025-06-04T16:27:00Z,105127.7,105131.7,105082.7,105082.7,11.569
2025-06-04T16:30:00Z,105081.2,105160.5,105042.4,105142.4,3.106
2025-06-04T16:33:00Z,105142.3,105174.5,105129,105150.2,1.315
2025-06-04T16:36:00Z,105154.5,105185.1,105138,105185.1,1.868
2025-06-04T16:39:00Z,105185.1,105269.1,105185,105215.8,1.32
2025-06-04T16:42:00Z,105215.8,105215.8,105171.9,105203.2,0.626
2025-06-04T16:45:00Z,105223.1,105307.2,105223,105302,0.828
2025-06-04T16:48:00Z,105302,105374.3,105300.2,105370.8,2.046
2025-06-04T16:51:00Z,105370.8,105395,105361.3,105374.7,19.464
2025-06-04T16:54:00Z,105374.7,105425.2,105366.2,105370.1,2.088
2025-06-04T16:57:00Z,105370.5,105402.9,105363.5,105402.9,1.156
2025-06-04T17:00:00Z,105402.8,105431.9,105343.3,105350.1,10.318
2025-06-04T17:03:00Z,105348.6,105368.6,105326.3,105326.4,2.574
2025-06-04T17:06:00Z,105326.3,105328.8,105305.3,105325.3,0.27
2025-06-04T17:09:00Z,105325.3,105325.4,105264.5,105292,0.9
2025-06-04T17:12:00Z,105295.1,105367.9,105295.1,105350.4,0.792
2025-06-04T17:15:00Z,105350.5,105350.5,105286.2,105288.4,0.983
2025-06-04T17:18:00Z,105292,105347.4,105292,105338.2,0.396
2025-06-04T17:21:00Z,105338.3,105356.2,105306.2,105339.5,0.894
2025-06-04T17:24:00Z,105339.5,105339.5,105289.1,105292.8,0.397
2025-06-04T17:27:00Z,105292.9,105299.4,105160,105164.3,1.548
2025-06-04T17:30:00Z,105164.3,105164.4,105074.4,105109.1,1.605
2025-06-04T17:33:00Z,105128.2,105236.3,105118.3,105232.2,0.587
2025-06-04T17:36:00Z,105232.3,105232.3,105060,105066.5,2.634
2025-06-04T17:39:00Z,105066.4,105151.6,105060.8,105139.1,0.633
2025-06-04T17:42:00Z,105139,105139.1,105061.7,105081.4,0.446
2025-06-04T17:45:00Z,105081.5,105093.5,105030,105030.1,0.841
2025-06-04T17:48:00Z,105040.6,105048,104941.5,104952.5,9.074
2025-06-04T17:51:00Z,104951.7,104951.7,104904.2,104938.8,6.478
2025-06-04T17:54:00Z,104938.7,104990.5,104938.7,104982.8,1.402
2025-06-04T17:57:00Z,104982.8,104990.6,104978.2,104990.6,0.922
2025-06-04T18:00:00Z,104990.6,105164.8,104990.6,105157.1,3.289
2025-06-04T18:03:00Z,105157.1,105235.5,105157.1,105216.7,4.487
2025-06-04T18:06:00Z,105216.7,105253.7,105096.5,105102.8,1.799
2025-06-04T18:09:00Z,105102.8,105128.1,105082.2,105117.6,1.491
2025-06-04T18:12:00Z,105117.7,105117.7,105067.8,105078.5,0.177
2025-06-04T18:15:00Z,105078.5,105137.2,105074.9,105128.2,1.181
2025-06-04T18:18:00Z,105128.2,105180.7,105082,105171.7,0.266
2025-06-04T18:21:00Z,105171.7,105200,105132.6,105154.5,1.501
2025-06-04T18:24:00Z,105154.4,105154.5,105100,105106.7,1.496
2025-06-04T18:27:00Z,105102.7,105137.7,105101.9,105132.1,0.325
2025-06-04T18:30:00Z,105132.1,105155.6,105091,105114.7,5.454
2025-06-04T18:33:00Z,105114.8,105114.8,105097.5,105097.6,0.377
2025-06-04T18:36:00Z,105097.5,105097.6,105092.9,105093,0.349
2025-06-04T18:39:00Z,105094.5,105099.8,105047.1,105060.4,0.856
2025-06-04T18:42:00Z,105060.3,105088.5,105060.3,105083.1,0.488
2025-06-04T18:45:00Z,105083.1,105083.1,104993.2,104996.4,4.569
2025-06-04T18:48:00Z,104996.4,105015.7,104956.3,104956.3,5.547
2025-06-04T18:51:00Z,104956.3,104962.2,104908.2,104962.2,25.229
2025-06-04T18:54:00Z,104962.2,104979,104851.1,104874.1,17.731
2025-06-04T18:57:00Z,104874.9,104903.3,104867.1,104887.7,2.706
2025-06-04T19:00:00Z,104887.7,104971.6,104881.9,104959,3.578
2025-06-04T19:03:00Z,104959,104990.6,104952.3,104977.7,0.826
2025-06-04T19:06:00Z,104977.7,104977.7,104895.5,104907.4,6.693
2025-06-04T19:09:00Z,104907.6,104909.7,104848,104848.1,0.768
2025-06-04T19:12:00Z,104848.1,104848.1,104844.7,104844.7,1.332
2025-06-04T19:15:00Z,104844.8,104848.1,104825.6,104829.7,1.505
2025-06-04T19:18:00Z,104829.7,104953.2,104829.7,104921.8,11.958
2025-06-04T19:21:00Z,104921.9,104974.6,104910.6,104953.3,2.139
2025-06-04T19:24:00Z,104953.3,104953.3,104910.1,104910.1,0.554
2025-06-04T19:27:00Z,104910,104910,104849.3,104849.4,1.024
2025-06-04T19:30:00Z,104849.4,104877.5,104849.2,104877.5,1.427
2025-06-04T19:33:00Z,104895,104928,104857.1,104857.2,0.341
2025-06-04T19:36:00Z,104857.1,105025.8,104857.1,104998.2,3.199
2025-06-04T19:39:00Z,104998.1,104998.1,104926,104952.9,1.075
2025-06-04T19:42:00Z,104952.8,105025.9,104946.1,105025.8,0.933
2025-06-04T19:45:00Z,105025.9,105045.7,105019.2,105019.3,1.9
2025-06-04T19:48:00Z,105019.2,105038.4,104979.5,105015.9,1.195
2025-06-04T19:51:00Z,105020.6,105020.6,104922.6,104935.7,1.471
2025-06-04T19:54:00Z,104935.7,104967.9,104935.7,104964.9,0.674
2025-06-04T19:57:00Z,104964.9,105030.1,104879.9,104879.9,0.785
2025-06-04T20:00:00Z,104875.7,104903.7,104866.8,104888.7,0.954
2025-06-04T20:03:00Z,104888.8,104888.8,104752.1,104766.5,3.71
2025-06-04T20:06:00Z,104766.5,104766.5,104697,104752.9,2.238
2025-06-04T20:09:00Z,104752.9,104813.9,104752.9,104795.6,0.716
2025-06-04T20:12:00Z,104795.6,104795.6,104715.8,104715.8,2.511
2025-06-04T20:15:00Z,104713.7,104713.7,104556.3,104565.1,8.788
2025-06-04T20:18:00Z,104565,104565,104437.7,104448.7,25.612
2025-06-04T20:21:00Z,104448.6,104464,104359.5,104376.8,4.92
2025-06-04T20:24:00Z,104383.8,104591.5,104383.3,104500.1,6.605
2025-06-04T20:27:00Z,104500.1,104642.7,104500.1,104623.1,5.281
2025-06-04T20:30:00Z,104632.7,104642.9,104528.8,104560.8,3.586
2025-06-04T20:33:00Z,104561,104651.1,104561,104591.2,1.541
2025-06-04T20:36:00Z,104591.3,104664,104586.7,104663.9,0.966
2025-06-04T20:39:00Z,104664,104676.6,104626.7,104666.1,1.415
2025-06-04T20:42:00Z,104666.2,104718.4,104654.6,104707.6,1.098
2025-06-04T20:45:00Z,104707.6,104707.6,104668.1,104682.7,4.584
2025-06-04T20:48:00Z,104682.8,104682.8,104600.9,104600.9,2.55
2025-06-04T20:51:00Z,104600.9,104661.1,104560,104627.5,0.663
2025-06-04T20:54:00Z,104627.5,104632.6,104534.8,104534.9,1.388
2025-06-04T20:57:00Z,104534.9,104564.7,104505.9,104564.7,9.056
2025-06-04T21:00:00Z,104562.1,104562.1,104540.3,104544,0.464
2025-06-04T21:03:00Z,104544,104544,104506.5,104508.4,3.012
2025-06-04T21:06:00Z,104508.3,104584.3,104508.3,104574.3,3.595
2025-06-04T21:09:00Z,104574.2,104574.2,104562,104562,0.47
2025-06-04T21:12:00Z,104562,104700.1,104562,104700,6.278
2025-06-04T21:15:00Z,104699.8,104699.9,104624.7,104641.1,1.53
2025-06-04T21:18:00Z,104641,104641,104590.9,104591.3,2.792
2025-06-04T21:21:00Z,104590.9,104591,104533.5,104550.4,0.483
2025-06-04T21:24:00Z,104550.4,104579.3,104550.3,104579.3,0.196
2025-06-04T21:27:00Z,104579.2,104607.6,104579.2,104607.6,0.447
2025-06-04T21:30:00Z,104618.4,104686.6,104618.4,104686.6,0.583
2025-06-04T21:33:00Z,104686.6,104848,104686.6,104848,3.326
2025-06-04T21:36:00Z,104847.9,104945,104847.9,104894.8,4.455
2025-06-04T21:39:00Z,104893.7,104893.7,104720.4,104809.1,2.138
2025-06-04T21:42:00Z,104809.2,104858.3,104778.9,104821.7,1.044
2025-06-04T21:45:00Z,104821.8,104920.1,104821.8,104919.8,11.639
2025-06-04T21:48:00Z,104919.9,104990.5,104919.9,104940.4,2.092
2025-06-04T21:51:00Z,104940.3,104980.2,104934.1,104960.5,4.105
2025-06-04T21:54:00Z,104960.5,104960.5,104895.2,104895.2,1.389
2025-06-04T21:57:00Z,104895.2,104925.7,104866.6,104886.2,0.601
2025-06-04T22:00:00Z,104885.2,104902.9,104828.5,104842.8,1.395
2025-06-04T22:03:00Z,104842.7,104842.7,104781.6,104795.2,1.849
2025-06-04T22:06:00Z,104796.5,104796.5,104716.1,104774.6,1.711
2025-06-04T22:09:00Z,104774.7,104894.9,104765.3,104883.5,2.238
2025-06-04T22:12:00Z,104883.5,104889.1,104851.8,104881.1,0.493
2025-06-04T22:15:00Z,104881.1,104979.6,104874.9,104967.6,15.624
2025-06-04T22:18:00Z,104967.5,104967.5,104946.5,104946.5,1.03
2025-06-04T22:21:00Z,104946.6,104953.4,104789.7,104789.7,0.987
2025-06-04T22:24:00Z,104789.5,104789.5,104768.5,104778.6,4.336
2025-06-04T22:27:00Z,104778.6,104778.6,104734,104734,0.206
2025-06-04T22:30:00Z,104734,104785.5,104700.6,104732.8,1.773
2025-06-04T22:33:00Z,104732.7,104756.9,104732.7,104735,0.467
2025-06-04T22:36:00Z,104734.9,104822.2,104721.8,104822.2,0.566
2025-06-04T22:39:00Z,104822.2,104822.2,104802.8,104821.9,0.497
2025-06-04T22:42:00Z,104821.9,104836.3,104814.4,104814.4,0.313
2025-06-04T22:45:00Z,104814.4,104814.5,104716.9,104750.5,0.23
2025-06-04T22:48:00Z,104750.5,104785.9,104700.5,104700.5,0.459
2025-06-04T22:51:00Z,104700.4,104728.3,104685,104725.8,0.516
2025-06-04T22:54:00Z,104725.7,104728.4,104721.8,104721.9,0.309
2025-06-04T22:57:00Z,104721.9,104746.4,104721.8,104721.9,0.306
2025-06-04T23:00:00Z,104721.5,104740.2,104712.3,104732.1,0.303
2025-06-04T23:03:00Z,104732,104732,104646.1,104650.7,4.019
2025-06-04T23:06:00Z,104650.6,104803.9,104650.6,104753.8,1.604
2025-06-04T23:09:00Z,104753.8,104753.8,104739.4,104740.9,0.582
2025-06-04T23:12:00Z,104740.9,104740.9,104668.8,104682.9,4.906
2025-06-04T23:15:00Z,104683,104720.2,104683,104720.1,1.293
2025-06-04T23:18:00Z,104720.1,104720.2,104585.1,104591.3,1.462
2025-06-04T23:21:00Z,104591.2,104603.5,104584.9,104584.9,0.198
2025-06-04T23:24:00Z,104584.9,104644.4,104584.9,104639.7,0.708
2025-06-04T23:27:00Z,104639.7,104639.7,104613.2,104613.2,0.23
2025-06-04T23:30:00Z,104607.4,104607.4,104568,104589.3,0.472
2025-06-04T23:33:00Z,104589.4,104664,104589.3,104648.4,2.218
2025-06-04T23:36:00Z,104643.9,104654.6,104639.9,104654.4,1.18
2025-06-04T23:39:00Z,104655,104692,104644.5,104692,0.653
2025-06-04T23:42:00Z,104693.1,104718.3,104693,104697,0.743
2025-06-04T23:45:00Z,104697,104726,104696.9,104703.5,0.317
2025-06-04T23:48:00Z,104703.5,104703.6,104680,104699.7,5.729
2025-06-04T23:51:00Z,104699.6,104713.9,104699.6,104713.9,0.172
2025-06-04T23:54:00Z,104713.9,104713.9,104648.1,104648.1,0.969
2025-06-04T23:57:00Z,104643.6,104643.6,104615.7,104618.3,0.73
2025-06-05T00:00:00Z,104618.3,104686,104618.3,104686,0.489
2025-06-05T00:03:00Z,104686,104724.6,104678.9,104678.9,8.732
2025-06-05T00:06:00Z,104682.6,104728.6,104682.6,104728,0.803
2025-06-05T00:09:00Z,104727.9,104728.4,104726.2,104726.3,0.251
2025-06-05T00:12:00Z,104726.3,104736,104726.1,104729.7,2.598
2025-06-05T00:15:00Z,104729.7,104729.8,104729.7,104729.8,0.151
2025-06-05T00:18:00Z,104729.8,104745.4,104605,104688.8,0.646
2025-06-05T00:21:00Z,104688.8,104732.4,104667.7,104716.6,2.756
2025-06-05T00:24:00Z,104716.5,104735.8,104684.1,104734.8,0.354
2025-06-05T00:27:00Z,104740.7,104780.6,104730,104736.4,0.556
2025-06-05T00:30:00Z,104736.3,104854.2,104736.3,104854,0.7
2025-06-05T00:33:00Z,104853.9,104854,104809.8,104831.6,0.352
2025-06-05T00:36:00Z,104831.5,104898.3,104831.5,104894.8,2.901
2025-06-05T00:39:00Z,104894.9,104899.9,104800,104838.9,2.744
2025-06-05T00:42:00Z,104838.8,104914.1,104838.8,104900.3,7.213
2025-06-05T00:45:00Z,104900.3,104918.8,104900.2,104900.2,0.262
2025-06-05T00:48:00Z,104900.2,104900.2,104800,104800,1.375
2025-06-05T00:51:00Z,104800,104832.4,104760.1,104832.4,1.652
2025-06-05T00:54:00Z,104832.3,104900.2,104832.3,104900.1,0.761
2025-06-05T00:57:00Z,104900,104925.6,104899.9,104925.4,1.24
2025-06-05T01:00:00Z,104925.5,104955.7,104917,104955.7,1.202
2025-06-05T01:03:00Z,104955.7,105000.9,104955.6,104971.2,1.79
2025-06-05T01:06:00Z,104971.3,105032,104971.2,105015.3,1.224
2025-06-05T01:09:00Z,105014,105031.9,105009.7,105009.7,0.307
2025-06-05T01:12:00Z,105009.7,105044.5,105009.7,105028.9,0.88
2025-06-05T01:15:00Z,105029,105113.9,105029,105038.9,7.78
2025-06-05T01:18:00Z,105039,105039,104980.7,104995.6,6.006
2025-06-05T01:21:00Z,104995.5,104995.6,104974.8,104974.8,0.819
2025-06-05T01:24:00Z,104974.9,104974.9,104849.9,104878.4,36.066
2025-06-05T01:27:00Z,104878.3,104944.5,104878.3,104914.4,3.542
2025-06-05T01:30:00Z,104914.4,104916.4,104871.5,104871.5,0.905
2025-06-05T01:33:00Z,104871.5,104871.6,104843.3,104843.3,0.53
2025-06-05T01:36:00Z,104841.1,104861.2,104806,104806,2.065
2025-06-05T01:39:00Z,104805.9,104805.9,104771.2,104784.2,0.431
2025-06-05T01:42:00Z,104785.2,104799.6,104771.2,104798.4,8.403
2025-06-05T01:45:00Z,104798.5,104798.5,104771.1,104771.3,1.501
2025-06-05T01:48:00Z,104771.2,104771.3,104658,104666.7,0.928
2025-06-05T01:51:00Z,104666.7,104693,104666.5,104671.7,0.345
2025-06-05T01:54:00Z,104668.4,104727.1,104661.2,104727.1,0.756
2025-06-05T01:57:00Z,104721.6,104721.7,104704,104719.5,0.209
2025-06-05T02:00:00Z,104719.5,104852.5,104719.5,104848.6,1.84
2025-06-05T02:03:00Z,104848.6,104848.6,104832.3,104833.7,0.29
2025-06-05T02:06:00Z,104833.7,104833.8,104824.8,104828.6,0.12
2025-06-05T02:09:00Z,104828.6,104828.8,104828.4,104828.8,0.237
2025-06-05T02:12:00Z,104828.8,104939.6,104828.8,104932.2,1.359
2025-06-05T02:15:00Z,104932.2,104932.2,104895.1,104895.2,0.319
2025-06-05T02:18:00Z,104895.2,104896.5,104878.8,104896.5,0.114
2025-06-05T02:21:00Z,104896.4,104896.4,104806.1,104849.9,0.304
2025-06-05T02:24:00Z,104849.9,104895.1,104849.9,104874.8,0.634
2025-06-05T02:27:00Z,104874.7,104874.7,104853.9,104855.5,0.272
2025-06-05T02:30:00Z,104855.4,104895.3,104855.4,104895.3,0.246
2025-06-05T02:33:00Z,104906.9,105074.7,104906.9,105065.4,6.244
2025-06-05T02:36:00Z,105065.4,105219.7,105065.3,105196.3,6.668
2025-06-05T02:39:00Z,105196.2,105196.3,105115.1,105115.1,9.251
2025-06-05T02:42:00Z,105115.1,105127.5,105111.3,105127.4,2.673
2025-06-05T02:45:00Z,105127.3,105142.6,105111.2,105142.6,0.461
2025-06-05T02:48:00Z,105142.5,105156.5,105138.3,105156.4,0.479
2025-06-05T02:51:00Z,105156.5,105156.6,105146.2,105146.2,0.772
2025-06-05T02:54:00Z,105146.2,105146.2,104957.4,104968.1,7.874
2025-06-05T02:57:00Z,104968.1,104974.6,104968.1,104969,0.39
2025-06-05T03:00:00Z,104969,104978.3,104934.9,104978.3,0.439
2025-06-05T03:03:00Z,104976.9,104976.9,104901.8,104912.1,0.645
2025-06-05T03:06:00Z,104912.1,104917.9,104912.1,104917.8,0.787
2025-06-05T03:09:00Z,104917.9,104967.6,104917.8,104967.6,1.228
2025-06-05T03:12:00Z,104967.7,104975.7,104936.7,104954.8,0.599
2025-06-05T03:15:00Z,104954.8,104954.8,104936.7,104939.3,0.156
2025-06-05T03:18:00Z,104941.8,104949.7,104931.4,104949.6,0.716
2025-06-05T03:21:00Z,104949.7,104973,104885.8,104885.8,1.535
2025-06-05T03:24:00Z,104885.7,104885.7,104874.1,104874.1,0.401
2025-06-05T03:27:00Z,104874.2,104874.2,104847.9,104870,1.49
2025-06-05T03:30:00Z,104869.9,104870,104846,104850.3,0.686
2025-06-05T03:33:00Z,104853.5,104914.1,104853.5,104899.9,1.44
2025-06-05T03:36:00Z,104899.8,104899.8,104856.8,104882.4,0.388
2025-06-05T03:39:00Z,104882.4,104916.7,104882.3,104900.2,0.625
2025-06-05T03:42:00Z,104900.2,104917.6,104900.2,104911.3,1.935
2025-06-05T03:45:00Z,104911.2,104921,104888,104918.1,0.794
2025-06-05T03:48:00Z,104918.2,104975.6,104918,104975.6,0.561
2025-06-05T03:51:00Z,104975.7,105009.5,104975.7,105001.4,5.523
2025-06-05T03:54:00Z,105001.4,105011.9,104996.5,105001.9,3.359
2025-06-05T03:57:00Z,105001.9,105002,104995.8,104995.8,0.096
2025-06-05T04:00:00Z,104994.8,105020,104992.5,105018.3,1.163
2025-06-05T04:03:00Z,105018.4,105022.5,105014.3,105021.1,17.956
2025-06-05T04:06:00Z,105021.2,105089.3,105021.1,105071.3,30.374
2025-06-05T04:09:00Z,105071.3,105071.3,105000.1,105000.2,1.849
2025-06-05T04:12:00Z,105000.3,105075.3,105000.2,105075.2,0.375
2025-06-05T04:15:00Z,105078.4,105123.9,105078.4,105112.9,0.489
2025-06-05T04:18:00Z,105113,105138.9,105102.8,105102.9,1.01
2025-06-05T04:21:00Z,105102.8,105114.3,105102.7,105107.9,1.083
2025-06-05T04:24:00Z,105107.8,105107.8,105069.3,105079.9,25.686
2025-06-05T04:27:00Z,105079.9,105085.4,105079.9,105085.4,0.257
2025-06-05T04:30:00Z,105085.4,105102.3,105057.3,105096.5,1.468
2025-06-05T04:33:00Z,105096.4,105110.6,105096.3,105110.6,0.185
2025-06-05T04:36:00Z,105110.5,105113.8,105066.9,105090.8,1.387
2025-06-05T04:39:00Z,105090.8,105143.9,105090.8,105143.9,0.308
2025-06-05T04:42:00Z,105143.9,105144,105133.7,105133.7,0.402
2025-06-05T04:45:00Z,105133.8,105152.4,105133.8,105152,0.441
2025-06-05T04:48:00Z,105152,105152.3,105131.8,105135.6,0.185
2025-06-05T04:51:00Z,105135.6,105175.7,105135.6,105159.8,0.814
2025-06-05T04:54:00Z,105160.2,105181.3,105153.5,105164.7,0.431
2025-06-05T04:57:00Z,105164.7,105164.8,105135.6,105135.7,0.592
2025-06-05T05:00:00Z,105139,105142,105096.2,105096.2,0.299
2025-06-05T05:03:00Z,105096.3,105102.4,105050,105050,0.401
2025-06-05T05:06:00Z,105050,105104.2,105022.6,105104.2,1.168
2025-06-05T05:09:00Z,105104.1,105104.1,105065.6,105065.6,0.234
2025-06-05T05:12:00Z,105065.6,105065.7,105021.3,105021.3,2.445
2025-06-05T05:15:00Z,105021.3,105021.4,104971.6,104989.2,2.08
2025-06-05T05:18:00Z,104989.1,105063,104989.1,105063,0.498
2025-06-05T05:21:00Z,105059.4,105059.4,104953.6,104955.8,3.594
2025-06-05T05:24:00Z,104955.8,104959.7,104948,104948,1.328
2025-06-05T05:27:00Z,104943,104943,104900.7,104900.8,1.074
2025-06-05T05:30:00Z,104900.8,104900.8,104836.8,104882,10.168
2025-06-05T05:33:00Z,104882,104882,104765.5,104765.5,2.008
2025-06-05T05:36:00Z,104765.5,104794.7,104765.5,104783.9,0.655
2025-06-05T05:39:00Z,104784,104791.1,104720,104720.7,1.324
2025-06-05T05:42:00Z,104720.7,104722.2,104710,104710.1,1.375
2025-06-05T05:45:00Z,104710.1,104710.1,104622.2,104661,1.334
2025-06-05T05:48:00Z,104661,104667.7,104584.1,104620.5,1.701
2025-06-05T05:51:00Z,104620.6,104635.4,104597.4,104597.4,14.731
2025-06-05T05:54:00Z,104597.3,104597.3,104552.7,104565.1,1.011
2025-06-05T05:57:00Z,104565,104597.1,104531.7,104597.1,1.567
2025-06-05T06:00:00Z,104597.1,104628.1,104593.2,104628,1.036
2025-06-05T06:03:00Z,104628.1,104645.9,104613.7,104613.7,0.469
2025-06-05T06:06:00Z,104613.6,104613.7,104554.6,104568.7,0.231
2025-06-05T06:09:00Z,104568.7,104593.8,104559.1,104559.2,0.185
2025-06-05T06:12:00Z,104559.2,104567.3,104524.1,104555.7,2.17
2025-06-05T06:15:00Z,104555.8,104571.9,104529,104565.1,1.406
2025-06-05T06:18:00Z,104562.4,104562.4,104470,104476.7,3.646
2025-06-05T06:21:00Z,104474.4,104501.3,104474.3,104486.1,1.564
2025-06-05T06:24:00Z,104486,104618,104484.6,104617.9,4.201
2025-06-05T06:27:00Z,104618,104646.5,104617.9,104645.7,0.77
2025-06-05T06:30:00Z,104645.6,104645.6,104557.7,104557.7,0.766
2025-06-05T06:33:00Z,104557.8,104557.8,104335.5,104389.1,7.759
2025-06-05T06:36:00Z,104389.1,104475.4,104389.1,104464,0.169
2025-06-05T06:39:00Z,104464,104464.5,104448.9,104464.4,0.398
2025-06-05T06:42:00Z,104464.4,104464.4,104357.5,104360,1.023
2025-06-05T06:45:00Z,104360.1,104410.4,104360.1,104395.3,0.78
2025-06-05T06:48:00Z,104395.4,104415.2,104371.3,104374.2,0.27
2025-06-05T06:51:00Z,104374.3,104380.3,104332.2,104380.3,0.658
2025-06-05T06:54:00Z,104380.3,104427.2,104368.5,104414.3,5.046
2025-06-05T06:57:00Z,104414.3,104459.8,104402.4,104424,6.803
2025-06-05T07:00:00Z,104423.9,104469.5,104380.7,104466.1,1.02
2025-06-05T07:03:00Z,104466.1,104466.3,104426.3,104426.4,1.103
2025-06-05T07:06:00Z,104426.4,104524.3,104426.4,104496.1,7.955
2025-06-05T07:09:00Z,104496.1,104505.2,104490.7,104505.2,0.599
2025-06-05T07:12:00Z,104505.1,104520.5,104505.1,104520.4,0.398
2025-06-05T07:15:00Z,104520.5,104571.2,104520.4,104554.5,3.298
